,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_cat
819,291714,Brooklyn Beauty - Large 2 bedroom Apartment,1321504,Rohan,Brooklyn,Crown Heights,40.67385,-73.94405,Entire home/apt,120,5,37,2018-04-15,0.45,1,310,3
820,291812,"Entire Apartment in Astoria, 15mins from Manhattan",1509416,Natalia,Queens,Astoria,40.76856,-73.91828000000001,Entire home/apt,70,5,1,2016-08-30,0.03,1,0,2
821,292047,Gorgeous pvt room in West Village,1490696,Alejandra,Manhattan,West Village,40.73908,-74.00378,Private room,90,3,209,2019-07-04,2.38,1,236,2
822,292121,1 bedroom apt in Midtown West,169927,Hubert,Manhattan,Hell's Kitchen,40.7625,-73.9869,Entire home/apt,199,3,4,2018-09-12,0.07,1,200,3
823,292266,Sunny and spacious bedroom,1513294,Urszula,Brooklyn,Bushwick,40.69755,-73.91187,Private room,50,60,17,2019-04-01,0.19,2,74,2
826,293837,"Big Apt for Funky Art /Music Lovers, Outdoor Patio",1495502,Olly,Brooklyn,Williamsburg,40.707359999999994,-73.94331,Entire home/apt,157,4,54,2019-06-11,0.66,2,12,3
827,294227,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73683,-73.9543,Entire home/apt,199,3,43,2019-06-22,0.49,28,84,3
828,294239,NYC Summer Getaway | Full Home 2BR,1521432,Carmen,Queens,Astoria,40.76444,-73.92607,Entire home/apt,192,3,7,2017-04-18,0.08,1,0,3
829,294242,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.7389,-73.95395,Entire home/apt,199,3,75,2019-06-05,0.93,28,84,3
830,294250,Beautiful New Garden Apartment ,45682,Irina,Manhattan,Upper West Side,40.776109999999996,-73.97808,Entire home/apt,150,1,88,2019-06-07,0.99,1,0,3
831,294259,Loft Suite @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73806,-73.95461999999999,Entire home/apt,199,3,73,2019-06-30,0.84,28,56,3
832,294263,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73661,-73.95479,Entire home/apt,199,3,89,2019-07-01,1.06,28,62,3
833,294280,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73857,-73.95435,Entire home/apt,199,3,23,2019-04-23,0.26,28,81,3
834,294297,"Lovely apt in Williamsburg, BK",1521604,Summer,Brooklyn,Williamsburg,40.711,-73.96225,Entire home/apt,105,3,11,2019-06-23,0.16,1,0,3
835,294353,Williamsburg HUGE SUNNY next2train!,430188,Pam,Brooklyn,Williamsburg,40.70686,-73.95365,Private room,135,28,84,2019-02-16,1.12,6,310,3
836,294490,Loft Suite @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73857,-73.95299,Entire home/apt,199,3,54,2019-06-10,0.61,28,60,3
837,294717,Modern apartment w/ gorgeous view,1523610,Marissa,Brooklyn,Williamsburg,40.71095,-73.95239000000001,Private room,125,3,17,2015-05-20,0.19,1,0,3
838,295231,"Sunny, clean br available",1387286,Felicia,Brooklyn,Williamsburg,40.709179999999996,-73.94881,Private room,60,7,1,2014-03-24,0.02,2,0,2
839,295379,Have Whole Apt! Prime Williamsburg!,1525761,Ric,Brooklyn,Williamsburg,40.71685,-73.96573000000001,Entire home/apt,85,1,73,2019-06-19,0.89,1,0,2
840,295998,Panoramic View Central Park & NYC,568585,Alan,Manhattan,Upper West Side,40.7909,-73.96762,Entire home/apt,300,3,36,2019-05-01,0.47,1,29,5
841,296345,E Williamsburg Apartment with Yard,496164,Todd,Brooklyn,Williamsburg,40.71143,-73.94159,Private room,75,2,98,2019-05-31,1.07,2,264,2
842,296361,Nice Private Room Beauty in Queens,1528912,Weiwei,Queens,Elmhurst,40.736999999999995,-73.87444,Private room,55,1,63,2019-05-18,0.89,2,341,2
843,296658,Sublet in Brooklyn/Lefferts Gardens,1530106,Glenn,Brooklyn,Crown Heights,40.66469,-73.96091,Private room,44,5,2,2017-09-21,0.09,1,0,1
844,296717,"Cozy Corner, Bedford Ave  Brooklyn!",1530310,Jacques,Brooklyn,Bedford-Stuyvesant,40.68855,-73.95405,Private room,55,5,18,2018-10-10,0.2,3,0,2
845,296844,"HISTORIC WILLIAMSBURG, BKLYN #1",839679,Brady,Brooklyn,Williamsburg,40.71653,-73.95554,Private room,30,3,24,2013-12-04,0.28,3,0,1
846,297611,Inexpensive apartment in exchange for cat-care,997124,Alison,Brooklyn,Fort Greene,40.693090000000005,-73.97074,Private room,35,3,1,2018-05-13,0.07,1,0,1
847,297962,"Private room in 2 br Apt, Wburg, BK",1535987,Sergio,Brooklyn,Williamsburg,40.706379999999996,-73.96627,Private room,70,1,2,2018-01-02,0.05,1,363,2
848,298073,"Bright, Airy Williamsburg Apt",1536533,Irina,Brooklyn,Williamsburg,40.71629,-73.95786,Entire home/apt,130,14,23,2016-11-08,0.25,1,25,3
849,298759,Large Double Room  Queenbed Wifi,1539749,Edward,Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675,Private room,52,2,93,2019-07-07,1.12,4,0,2
852,299078,Charming 1BD in SoHo,787261,L,Manhattan,SoHo,40.72509,-74.00304,Entire home/apt,250,5,152,2019-06-23,1.69,1,109,4
853,299531,Feel like you never leave your home,1220404,Tom,Brooklyn,East New York,40.66795,-73.89232,Entire home/apt,100,1,119,2019-06-30,1.39,2,289,3
854,299699,Sunny apartment  in Greenpoint,1557998,Eliza,Brooklyn,Greenpoint,40.72582,-73.95843,Entire home/apt,130,4,9,2018-04-02,0.1,1,188,3
855,301034,Furnished Bedroom with private half bath,1550578,Ron,Manhattan,Harlem,40.80637,-73.95433,Private room,140,2,44,2019-06-26,0.49,1,260,3
856,302057,Sunny private room featured in film,1555897,Alice,Brooklyn,Flatbush,40.64387,-73.96855,Private room,75,2,158,2019-01-02,1.77,1,168,2
857,302758,Sunny 1BR East Harlem Apartment,8605,Dimitry,Manhattan,East Harlem,40.7968,-73.93611,Entire home/apt,150,7,12,2016-03-26,0.14,1,0,3
858,303345,The best studio in town,1561505,Ibrahima,Manhattan,East Harlem,40.79596,-73.94463,Entire home/apt,90,3,51,2019-05-04,0.57,1,311,2
860,304799,Penthouse Studio by Central Park,185753,Carolyn,Manhattan,Upper West Side,40.775079999999996,-73.9799,Entire home/apt,150,2,11,2019-06-09,0.13,1,2,3
861,305211,Your Own 2 Br Apt Bedford and Grand,1570170,Kristina,Brooklyn,Williamsburg,40.71532,-73.96064,Entire home/apt,180,3,236,2019-06-18,2.74,2,242,3
862,306702,Spacious + Sunny Studio in Ft. Greene Brooklyn!,1577493,Tina,Brooklyn,Fort Greene,40.68786,-73.97421,Private room,135,3,16,2018-09-01,0.18,1,0,3
863,306799,2 rooms; private entrance & bath!,1577961,Oona,Brooklyn,Bushwick,40.70793,-73.91986999999999,Private room,65,5,123,2019-02-28,1.42,1,46,2
864,309342,Giant Sunny Bedroom & Private Bath in my Apartment,1586945,Ben,Manhattan,Upper West Side,40.790440000000004,-73.97513000000001,Private room,99,3,14,2015-08-19,0.22,1,365,2
865,310220,Prime location! Backyard & outdoor shower! Unique!,1590548,Magdalena,Brooklyn,Greenpoint,40.72668,-73.95761999999999,Private room,149,14,65,2018-12-30,0.73,1,364,3
866,310272,"Private Room in Artist's Home, Stapleton, SI",1390555,Jonathan,Staten Island,Clifton,40.62318,-74.07848,Private room,59,1,50,2019-06-03,0.56,1,352,2
867,310325,Large Sunny Bedroom with Bay Window,745069,Kimberly,Manhattan,Harlem,40.82286,-73.94596,Private room,75,3,33,2019-06-10,0.39,3,301,2
868,310338,Harlem/Hamilton Heights Sunny Room,745069,Kimberly,Manhattan,Harlem,40.82451,-73.94457,Private room,75,3,30,2019-01-01,0.35,3,322,2
869,310524,Clinton Hill Duplex near Pratt w/Balcony!,1597481,Mary,Brooklyn,Bedford-Stuyvesant,40.69348,-73.95926999999999,Private room,75,3,13,2019-01-31,0.15,1,298,2
870,310796,"Sunny 1 BR, West 80s & Central Park",1385157,Brian,Manhattan,Upper West Side,40.78443,-73.97399,Entire home/apt,109,30,18,2019-06-07,0.2,5,285,3
871,311003,"2 BD / 2BA WITH GARDEN, SLEEPS 6",72747,Karen,Brooklyn,Crown Heights,40.676790000000004,-73.95639,Entire home/apt,225,4,1,2013-04-21,0.01,1,342,4
872,311343,COMFORTABLE ROOM,1601664,Junior,Manhattan,East Harlem,40.79107,-73.94381,Private room,86,3,216,2019-05-14,2.44,1,250,2
873,311356,Charming Ridgewood Soulful  Walk-Up,142147,Richard,Queens,Ridgewood,40.70215,-73.91139,Private room,52,2,98,2019-05-01,1.09,1,326,2
874,312429,"Comfortable, well-appointed room",1606222,P,Brooklyn,Prospect Heights,40.673390000000005,-73.96519,Private room,100,2,61,2019-06-02,0.86,1,90,3
875,313890,2ND AVENUE OFF HOUSTON/LOFTLIKE STU,1613244,Ariel,Manhattan,Lower East Side,40.72209,-73.99274,Entire home/apt,99,30,13,2019-04-23,0.34,9,289,2
876,314982,Share in NYC's trendy East Village,1617817,Chris,Manhattan,East Village,40.73171,-73.98716999999999,Private room,89,3,136,2019-07-01,1.52,1,193,2
877,316238,Historic Brooklyn 2-Bedroom Apt,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,40.69213,-73.95100000000001,Entire home/apt,135,2,39,2019-06-09,0.47,2,293,3
878,317838,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!,1631400,Sean And Kiana,Manhattan,West Village,40.73237,-74.00608000000001,Entire home/apt,199,14,65,2019-07-01,0.73,1,155,3
879,317905,Come and go as  you please in BKLN!,1631733,Jane,Brooklyn,Kensington,40.64354,-73.97776999999999,Entire home/apt,89,3,62,2019-01-02,0.71,1,189,2
880,318021,Room in Huge 1200sf W Harlem Suite,1632149,Michael,Manhattan,Harlem,40.80343,-73.9531,Private room,110,3,47,2019-06-30,0.57,1,248,3
881,318187,"Huge, Sunny, Open Loft in Brooklyn",1633100,Ana,Brooklyn,Bushwick,40.70462,-73.9228,Entire home/apt,120,2,42,2019-06-20,0.48,1,238,3
882,319724,Cozy Nook in Heart of Williamsburg,1639120,Jason,Brooklyn,Williamsburg,40.71394,-73.96266999999999,Private room,59,3,207,2019-06-16,2.29,2,284,2
883,319798,Peaceful Room...,9647066,Maria Luiza,Brooklyn,Bay Ridge,40.6339,-74.02035,Private room,49,4,72,2019-07-03,0.81,2,343,1
884,319844,Cute Room in Historic Loft!,1639884,Nora,Brooklyn,Greenpoint,40.73028,-73.95926999999999,Private room,79,14,22,2019-05-02,0.25,1,268,2
885,320865,Harlem on the Range,1643782,Katy,Manhattan,Harlem,40.8076,-73.94433000000001,Entire home/apt,135,30,25,2019-03-31,0.28,1,249,3
886,320876,Amazing Park Slope Duplex with Deck,516347,Lillian,Brooklyn,South Slope,40.66485,-73.98343,Entire home/apt,185,2,215,2019-06-30,2.42,1,291,3
887,320877,Entire 2 Bedroom Apartment in Williamsburg,1366194,Fabiana,Brooklyn,Williamsburg,40.712790000000005,-73.95852,Entire home/apt,225,4,26,2017-06-24,0.73,1,0,4
888,321014,Big Bright E Village 2BR (Baby Nursery),1644452,Erin,Manhattan,Gramercy,40.73294,-73.98281999999999,Entire home/apt,245,5,18,2018-01-02,0.21,1,0,4
889,321136,Private Manhattan Studio on Harlem/Heights Border,1644999,Candice,Manhattan,Washington Heights,40.834559999999996,-73.9457,Entire home/apt,115,3,18,2018-12-31,0.21,1,31,3
890,322037,"Luxury Williamsburg, Brooklyn LOFT",1649300,James,Brooklyn,Williamsburg,40.720909999999996,-73.95814,Entire home/apt,325,2,320,2019-07-07,3.6,1,0,5
891,322604,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,1651591,Todd,Brooklyn,Williamsburg,40.71819,-73.95414,Private room,95,2,160,2019-07-02,1.8,2,79,2
892,322974,Chelsea/Meat Packing  Artist Space!,1610852,Amanda,Manhattan,West Village,40.73887,-74.00341999999999,Private room,120,2,78,2019-02-08,1.22,1,0,3
893,323706,Elegant Spacious Family Townhouse,6064192,Ted And Diane,Manhattan,Upper West Side,40.77892,-73.98238,Entire home/apt,499,30,64,2018-08-03,0.72,1,157,5
894,324115,Large Master Bedroom - Williamsburg,1639120,Jason,Brooklyn,Williamsburg,40.713359999999994,-73.96191999999999,Private room,75,2,219,2019-06-19,2.44,2,277,2
895,324517,Central Park Fifth Av MET Museum,1660724,S,Manhattan,Upper East Side,40.77688,-73.96177,Private room,109,1,66,2017-12-10,0.94,1,353,3
896,324800,Real Williamsburg Artist Loft,1661965,Mathias,Brooklyn,Williamsburg,40.71368,-73.94478000000001,Entire home/apt,160,3,25,2018-12-22,0.29,1,0,3
897,325429,Lovely Upper East Yorkville 1 BDRM,92788,Sara,Manhattan,Upper East Side,40.7761,-73.95265,Entire home/apt,219,4,102,2019-06-28,1.15,2,280,4
898,326832,Cozy Upper East Side Studio,668564,Nitzan,Manhattan,Upper East Side,40.77471,-73.95574,Entire home/apt,159,2,32,2019-06-23,0.47,1,7,3
899,326956,"Large Cozy Room #2, Landmark Home 1 Block to PRATT",51038,Erica,Brooklyn,Clinton Hill,40.68625,-73.96446,Private room,180,3,15,2019-04-22,0.18,6,266,3
900,327521,"Lovely studio in East Village, NY",82896,Esther,Manhattan,East Village,40.725,-73.98850999999999,Entire home/apt,150,5,1,2015-11-16,0.02,1,0,3
901,327778,NYC Summer Discount  1 BR Gramercy Apt,1675255,Jill,Manhattan,Kips Bay,40.740159999999996,-73.97665,Entire home/apt,106,3,12,2019-06-30,0.14,1,271,3
902,328040,"Awesome views, Central location",1676487,Robyn,Manhattan,Midtown,40.75023,-73.98293000000001,Entire home/apt,299,10,19,2019-06-11,0.27,1,101,4
903,328693,Spacious Manhattan Apartment near Central Park,1013131,Joseph,Manhattan,Upper West Side,40.78867,-73.96809,Entire home/apt,179,3,297,2019-06-24,3.37,1,205,3
904,328744,Entire Apt: Sunny 2bd! 15min to NYC,890215,Duane,Brooklyn,Crown Heights,40.66604,-73.95914,Entire home/apt,165,3,12,2019-07-07,0.13,1,343,3
905,329064,Your Historic House in Brooklyn,1680375,Marc,Brooklyn,Flatbush,40.63593,-73.96076,Entire home/apt,500,4,9,2017-01-02,0.11,1,0,5
906,329310,Creative Director's Chinatown Loft,1681546,Todd,Manhattan,Chinatown,40.71638,-73.99167,Entire home/apt,250,15,9,2016-05-14,0.1,1,190,4
907,329385,"HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT",312288,Paula,Manhattan,Inwood,40.86658,-73.92558000000001,Private room,87,7,46,2019-05-25,0.62,2,310,2
908,333189,Charming private room in New-York,1697784,Jonathan,Brooklyn,Williamsburg,40.71179,-73.96449,Private room,79,4,42,2019-06-24,0.47,2,52,2
909,333323,Cozy bedroom near Times Square,1698391,Pat,Manhattan,Hell's Kitchen,40.76186,-73.99165,Private room,75,2,118,2019-07-01,2.11,3,312,2
910,334607,Artist's Flat in Historic Building #10263,52043,Patrick,Brooklyn,Williamsburg,40.71417,-73.95917,Entire home/apt,200,30,53,2019-05-03,0.6,1,0,4
911,334781,Queen size sofa bed in Harlem,547177,Chryslaine,Manhattan,Harlem,40.82772,-73.93876999999999,Private room,80,1,15,2019-06-24,0.21,1,329,2
912,335797,Bklyn 6 Beds 1 Bathroom Rental 2,1709216,Steve And Heather,Brooklyn,East Flatbush,40.63602,-73.94606999999999,Entire home/apt,115,3,64,2019-05-11,0.72,4,333,3
913,335819,Bklyn 4 Beds 1 Bathroom Rental 3,1709216,Steve And Heather,Brooklyn,East Flatbush,40.63759,-73.9459,Entire home/apt,115,3,51,2019-04-27,0.58,4,327,3
914,335820,4 Beds 2 Bathrooms Rental 1,1709216,Steve And Heather,Brooklyn,East Flatbush,40.636109999999995,-73.94637,Entire home/apt,120,3,79,2019-04-29,0.88,4,349,3
915,336220,Stylish & Quiet NYC Retreat!,1711529,Jason,Manhattan,Harlem,40.803000000000004,-73.95278,Private room,125,3,202,2019-06-19,2.29,1,217,3
916,339456,"Bright, new luxury apartment in doorman building",1723485,Mary,Manhattan,Upper West Side,40.79526,-73.9655,Entire home/apt,387,1,23,2018-12-31,0.63,1,0,5
917,341525,TIMES SQUARE MASTER BEDROOM!,1732559,J,Manhattan,Hell's Kitchen,40.75763,-73.99481999999999,Private room,95,6,62,2019-06-01,0.76,2,80,2
918,341982,"Lincoln Center Studio, Clean&Sunny!",483013,Yj,Manhattan,Upper West Side,40.77577,-73.98258,Entire home/apt,99,2,36,2015-08-23,0.45,1,0,2
919,342027,Serenity amidst the busy city,168417,Marie,Manhattan,Upper East Side,40.776309999999995,-73.95289,Entire home/apt,121,1,16,2019-06-16,0.19,2,351,3
920,342965,Super Clean Apt by Columbus Circle,1740233,Gladys,Manhattan,Hell's Kitchen,40.76774,-73.9892,Entire home/apt,350,4,24,2017-09-21,0.27,1,362,5
921,342995,Unique private room and bathroom in Brownstone,1740216,Laura,Manhattan,Harlem,40.811690000000006,-73.94355,Private room,75,2,77,2019-07-01,0.88,2,144,2
922,343276,TIMES SQUARE HOUSE!,1732559,J,Manhattan,Hell's Kitchen,40.75782,-73.99349000000001,Private room,95,5,110,2019-05-26,1.27,2,43,2
923,343971,Beautiful Room in a Beautiful New NYC Apartment,10609846,Ben,Manhattan,Harlem,40.83177,-73.95,Private room,89,1,56,2018-07-16,0.64,1,365,2
924,344019,Best West Village/Meatpacking Space,1746209,R.,Manhattan,West Village,40.73104,-74.00879,Private room,195,1,7,2012-06-07,0.08,1,129,3
926,344092,"Heavy Sun, Quiet, Arty 1 Bedroom",1745402,Tony,Brooklyn,Sunset Park,40.64372,-74.02065999999999,Entire home/apt,70,18,19,2016-07-13,0.22,1,0,2
927,346248,Cosy apartment in West Village,1755339,Julie,Manhattan,Greenwich Village,40.72886,-74.00013,Private room,100,3,7,2015-05-31,0.09,1,0,3
928,346805,Spacious Lower East Side Apt in NYC,562614,Beth,Manhattan,Lower East Side,40.71868,-73.99016999999999,Entire home/apt,140,1,53,2014-10-28,0.6,1,0,3
929,347865,ARTY 2 BED EAST VILLAGE GEM,251176,Jason,Manhattan,East Village,40.72143,-73.98116999999999,Entire home/apt,189,3,265,2019-06-24,2.99,2,355,3
931,350168,Artist 2BR in Park Slope w/backyard,1774431,Kate,Brooklyn,Park Slope,40.67725,-73.9821,Entire home/apt,178,30,8,2018-01-02,0.1,1,280,3
932,350525,Spacious 2BR near Botanic Garden,74777,Niki & Colin,Brooklyn,Crown Heights,40.66888,-73.95291999999999,Entire home/apt,145,14,46,2018-06-19,0.52,1,38,3
933,351530,Gorgeous brownstone next to park!,1747222,Sascha,Brooklyn,Park Slope,40.67188,-73.97533,Entire home/apt,125,5,6,2018-11-04,0.08,1,31,3
934,351859,Exquisite Spacious Studio in Midtown,417652,Ron,Manhattan,Chelsea,40.74964,-73.99158,Entire home/apt,265,4,75,2019-07-01,0.86,1,324,4
935,352651,COMFORTABLE LARGE ROOM,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.65846,-73.95057,Private room,77,5,11,2019-06-23,0.13,3,365,2
936,352864,Cute Private room in Upper East Side #14,1786901,Shai,Manhattan,Upper East Side,40.78164,-73.94717,Private room,60,3,5,2019-06-29,1.47,9,0,2
937,353317,Lower East Side 1bedroom apt in NYC,314377,Marc,Manhattan,Chinatown,40.71515,-73.99029,Entire home/apt,129,3,132,2019-06-23,1.49,1,171,3
938,354095,Large Beautiful East Village 1-Bdrm,1474749,Jared,Manhattan,East Village,40.729859999999995,-73.97913,Entire home/apt,199,6,41,2019-06-07,0.47,1,36,3
939,355106,Big room near Prospect Park! NY!,1797859,Camila,Brooklyn,Prospect-Lefferts Gardens,40.66039,-73.95936999999999,Private room,92,7,34,2019-04-07,0.39,1,332,2
940,356230,It's so easy to get to EVERYthing!,1251762,Molly,Brooklyn,Crown Heights,40.66898,-73.9571,Entire home/apt,185,3,34,2014-06-09,0.39,1,0,3
941,357509,Manhattan -  Best Location in Midtown,684129,Ellie,Manhattan,Midtown,40.75407,-73.96713000000001,Entire home/apt,110,7,27,2019-03-01,0.31,1,192,3
942,359982,Sunny private room right off L train,1631288,Kay,Brooklyn,Williamsburg,40.70712,-73.94013000000001,Private room,65,4,30,2019-04-13,0.34,1,139,2
943,360400,Beautiful Room in Manhattan Loft,1386983,Candice,Manhattan,Midtown,40.74553,-73.98943,Private room,135,3,214,2019-06-02,2.45,2,167,3
944,361803,"Luxury, Adorable Studio Apartment",1562039,Jennifer,Manhattan,Upper East Side,40.77584,-73.9502,Shared room,115,30,12,2018-04-15,0.14,1,0,3
945,363320,HOME AWAY FROM HOME,390251,Lilly,Manhattan,Harlem,40.79967,-73.95156,Private room,175,2,6,2018-07-30,0.09,4,10,3
947,364275,Den of Zen at The Denizen Bushwick,1840564,Rico,Brooklyn,Williamsburg,40.70507,-73.9353,Private room,72,3,156,2019-07-04,1.8,1,110,2
948,364785,Sunny large private room in Park Slope,1842714,Susan,Brooklyn,Park Slope,40.67962,-73.97655,Private room,80,2,30,2018-12-29,0.74,1,0,2
949,367042,Eastern Parkway Brooklyn 1BR Flat,774128,Andre,Brooklyn,Crown Heights,40.66847,-73.94875,Entire home/apt,125,5,1,2014-09-04,0.02,1,0,3
950,367810,1400sf Manhattan View Artistic Loft,1728785,Veronika And John,Brooklyn,Greenpoint,40.7376,-73.95678000000001,Private room,120,5,3,2019-04-24,0.09,1,242,3
951,369411,"ingefära hus! Private room Williamsburg, Brooklyn",179679,Ginger,Brooklyn,Williamsburg,40.71148,-73.95573,Private room,94,2,272,2019-06-27,3.18,3,22,2
952,369567,Private MasterBR w/ View of Museum,1863447,Luke,Brooklyn,Prospect Heights,40.67425,-73.96514,Private room,56,3,63,2019-01-01,0.82,1,0,2
953,369671,LUXURY 2BD/2BTH - HUGE PATIO,1863713,Alix,Manhattan,East Village,40.72899,-73.97792,Entire home/apt,549,30,58,2019-07-01,0.66,1,200,5
954,371138,"Comfy Brooklyn 2BD, W/ Backyard",1869567,Max,Brooklyn,Greenpoint,40.72488,-73.94013000000001,Entire home/apt,190,2,5,2015-10-12,0.1,1,0,3
955,373618,Authentic designer loft/roof deck best Williamsbrg,1879389,Christina,Brooklyn,Williamsburg,40.722120000000004,-73.95696,Private room,129,3,63,2019-06-30,0.71,2,87,3
956,374548,Sunny Retreat with Roof Garden,1884204,Mark,Brooklyn,Bedford-Stuyvesant,40.685340000000004,-73.93433,Entire home/apt,85,5,268,2019-07-02,3.04,2,202,2
957,375249,Enjoy Staten Island Hospitality,1887999,Rimma & Jim,Staten Island,Graniteville,40.62109,-74.16534,Private room,20,3,80,2019-05-26,0.92,1,226,1
958,377217,Great apt on the UWS - A RARE FIND!,1895957,Ido,Manhattan,Upper West Side,40.78161,-73.97898,Entire home/apt,145,3,22,2017-04-14,0.25,1,0,3
959,378460,Cozy 2 BD in Midtown West,1900800,Geny,Manhattan,Hell's Kitchen,40.75643,-73.99046,Entire home/apt,200,7,13,2019-06-17,0.15,1,327,4
960,380416,Park Slope Sunny Studio,438133,Ellis,Brooklyn,Park Slope,40.67407,-73.98111,Entire home/apt,125,4,23,2019-04-30,0.67,2,262,3
961,380730,Luxury L-Shape Studio + 3 cats,1317588,Alexander,Brooklyn,Sheepshead Bay,40.59721,-73.95149,Entire home/apt,50,30,3,2018-12-04,0.08,1,0,2
962,382523,A cozy Red Room with private bathroom,732535,William,Manhattan,Harlem,40.80491,-73.94866,Private room,160,3,10,2018-10-24,0.12,3,359,3
963,382524,Cozy room with private bathroom & outside garden,732535,William,Manhattan,Harlem,40.803340000000006,-73.94805,Private room,180,3,14,2019-04-04,0.16,3,348,3
964,385190,"Beautiful 1 bdrm, Inwood Manhattan",1928213,Brace,Manhattan,Inwood,40.87039,-73.91611,Private room,100,1,20,2019-06-06,0.28,1,0,3
965,385657,Beautiful Loft/10 min to Manhattan!,1930204,Sophia,Brooklyn,Williamsburg,40.704,-73.93285,Private room,70,5,2,2015-05-15,0.02,1,0,2
966,385824,New York City- Riverdale Modern two bedrooms unit,1931205,Orit,Bronx,Spuyten Duyvil,40.879909999999995,-73.91673,Entire home/apt,120,2,47,2019-07-03,1.22,1,318,3
967,386555,A PLACE TO STAY CLOSE TO MANHATTAN,773928,Nen,Staten Island,Stapleton,40.62766,-74.07988,Private room,110,2,6,2019-01-01,0.19,1,363,3
968,386744,Great room priv/bathrm Eastside location 70's ST,1935291,Cristina,Manhattan,Upper East Side,40.7685,-73.96034,Private room,105,7,93,2019-06-07,1.06,1,70,3
969,386799,Midtown NYC - 1 Bedroom Apartment,1935605,Jon,Manhattan,Midtown,40.76082,-73.97548,Entire home/apt,250,3,116,2016-01-03,1.32,1,0,4
970,387324,Cozy Room in Sunny Apartment (Long/Short Term),1828506,Yogi,Manhattan,Kips Bay,40.74238,-73.98122,Private room,74,240,15,2018-09-04,0.17,1,90,2
971,387377,THERE'S NO PLACE LIKE HOME.........,390251,Lilly,Manhattan,Harlem,40.80151,-73.9522,Entire home/apt,165,2,70,2019-06-03,0.8,4,15,3
972,387666,Cozy home in vibrant Manhattan,1939728,Michael & Aleksandra,Manhattan,Washington Heights,40.834340000000005,-73.94027,Private room,99,3,4,2019-03-04,0.41,1,335,2
973,387735,LOCATION LOCATION LOCATION Sara's,1146958,Liz,Manhattan,Gramercy,40.73677,-73.98084,Entire home/apt,125,30,128,2019-06-11,1.46,4,0,3
974,389482,Quaint & Quiet in Queens,1947974,Constance F.,Queens,Briarwood,40.71151,-73.81560999999999,Private room,75,1,59,2018-11-09,0.69,2,0,2
975,391948,Single Room,1960128,Luana,Queens,Ozone Park,40.68581,-73.84642,Shared room,45,1,8,2015-09-30,0.11,2,364,1
976,391955,Charming brownstone apartment,1960189,Rebecka,Brooklyn,Columbia St,40.68636,-74.00345,Entire home/apt,159,2,106,2019-06-24,1.22,1,34,3
977,392948,Williamsburg near soho .support artist living,312722,Kristian & Di,Brooklyn,Williamsburg,40.70994,-73.96573000000001,Private room,45,15,15,2019-06-26,0.57,4,242,1
978,393016,Your Times Square Sanctuary,1303029,Kristina,Manhattan,Hell's Kitchen,40.76013,-73.99006999999999,Private room,104,2,133,2019-05-05,1.51,1,147,3
979,393094,Designer studio in Luxury Building,1965972,Alayna,Manhattan,Financial District,40.70621,-74.01525,Entire home/apt,225,4,27,2019-05-25,0.31,1,169,4
980,393682,Private cozy bedroom in Nolita,1968502,Paola,Manhattan,Nolita,40.72172,-73.99689000000001,Private room,100,5,61,2018-01-02,0.7,1,188,3
981,394026,ArtistLoft-MccarenPark-Williamsburg,1651591,Todd,Brooklyn,Greenpoint,40.720490000000005,-73.95221,Private room,90,2,2,2018-10-08,0.02,2,89,2
982,394111,"Beautiful Bedrooms in Briarwood, NY",1947974,Constance F.,Queens,Briarwood,40.710679999999996,-73.81577,Private room,75,1,16,2017-01-01,0.18,2,189,2
984,396636,Stylish Designer Studio with Piano,1981742,Daniel,Manhattan,Harlem,40.830909999999996,-73.94223000000001,Entire home/apt,135,5,38,2019-05-16,0.44,1,253,3
985,397034,New York City for All Seasons!,70234,Richelle,Manhattan,Upper West Side,40.7824,-73.98294,Private room,125,1,25,2013-06-22,0.28,1,311,3
986,397297,STUNNING E Vill Penthouse,1982209,Wendy,Manhattan,East Village,40.72634,-73.98267,Entire home/apt,225,3,93,2015-11-17,1.05,1,0,4
987,397420,New York Host who knows The Most,1985717,Darktalia,Manhattan,Harlem,40.82703,-73.94311,Private room,85,3,6,2017-09-05,0.07,1,363,2
988,398281,One Block From Central Park!,325790,Michael,Manhattan,Upper East Side,40.78521,-73.95489,Entire home/apt,200,7,30,2016-12-04,0.34,1,224,4
